 "Material" , "Resin" , "ReinforcementFiber" , "ZeroDegreeDirectionFiber_pct" , "FortyFiveDegreeDirectionFiber_pct" , "NinetyDegreeDirectionFiber_pct" , "OtherDegreeDirectionFiber_pct" , "GaugeSectionWidth_mm" , "GaugeSectionThickness_mm" , "MaximumStrain_pct" , "StressRatio" , "LoadCycle_time" ,
 "Triax-M" , "Unspecified" , "Triax" , "50.0" , "50.0" , "0.0" , "0.0" , "50.0" , "3.10" , "0.49" , "0.10" , "86249.00" ,
 "Triax-M" , "Unspecified" , "Triax" , "50.0" , "50.0" , "0.0" , "0.0" , "50.0" , "3.10" , "1.44" , "0.10" , "879.00" ,
 "Triax-N" , "Unspecified" , "Triax" , "0.0" , "50.0" , "50.0" , "0.0" , "25.0" , "3.23" , "1.34" , "0.10" , "6479.00" ,
 "Triax-N" , "Unspecified" , "Triax" , "0.0" , "50.0" , "50.0" , "0.0" , "50.0" , "3.23" , "0.42" , "0.10" , "1634579.00" ,
 "Triax-N" , "Unspecified" , "Triax" , "0.0" , "50.0" , "50.0" , "0.0" , "50.0" , "3.23" , "0.23" , "0.10" , "34000000.00" ,
 "Triax-N" , "Unspecified" , "Triax" , "0.0" , "50.0" , "50.0" , "0.0" , "50.0" , "3.23" , "1.70" , "0.10" , "470.00" ,
 "Triax-N" , "Unspecified" , "Triax" , "0.0" , "50.0" , "50.0" , "0.0" , "50.0" , "3.23" , "0.45" , "0.10" , "511047.00" ,
 "Triax-N" , "Unspecified" , "Triax" , "0.0" , "50.0" , "50.0" , "0.0" , "50.0" , "3.23" , "1.42" , "0.10" , "711.00" ,
 "Triax-N" , "Unspecified" , "Triax" , "0.0" , "50.0" , "50.0" , "0.0" , "50.0" , "3.23" , "1.15" , "0.10" , "7950.00" ,
 "Triax-N" , "Unspecified" , "Triax" , "50.0" , "50.0" , "0.0" , "0.0" , "25.0" , "3.23" , "2.74" , "0.10" , "27.00" ,
 "Triax-N" , "Unspecified" , "Triax" , "50.0" , "50.0" , "0.0" , "0.0" , "25.0" , "3.23" , "1.05" , "0.10" , "4871.00" ,
 "Triax-N" , "Unspecified" , "Triax" , "50.0" , "50.0" , "0.0" , "0.0" , "25.0" , "3.23" , "1.08" , "0.10" , "5684.00" ,
 "Triax-N" , "Unspecified" , "Triax" , "50.0" , "50.0" , "0.0" , "0.0" , "25.0" , "3.23" , "1.63" , "0.10" , "626.00" ,
 "Triax-N" , "Unspecified" , "Triax" , "50.0" , "50.0" , "0.0" , "0.0" , "25.0" , "3.23" , "1.70" , "0.10" , "811.00" ,
 "Triax-N" , "Unspecified" , "Triax" , "50.0" , "50.0" , "0.0" , "0.0" , "50.0" , "3.23" , "0.36" , "-1.00" , "105505.00" ,
 "Triax-N" , "Unspecified" , "Triax" , "50.0" , "50.0" , "0.0" , "0.0" , "50.0" , "3.23" , "-0.06" , "10.00" , "1098374.00" ,
 "Triax-N" , "Unspecified" , "Triax" , "50.0" , "50.0" , "0.0" , "0.0" , "50.0" , "3.23" , "0.29" , "-1.00" , "1189053.00" ,
 "Triax-N" , "Unspecified" , "Triax" , "50.0" , "50.0" , "0.0" , "0.0" , "50.0" , "3.23" , "0.29" , "-1.00" , "1282726.00" ,
 "Triax-N" , "Unspecified" , "Triax" , "50.0" , "50.0" , "0.0" , "0.0" , "50.0" , "3.23" , "0.56" , "-1.00" , "13337.00" ,
 "Triax-N" , "Unspecified" , "Triax" , "50.0" , "50.0" , "0.0" , "0.0" , "50.0" , "3.23" , "0.42" , "0.10" , "1336695.00" ,
 "Triax-N" , "Unspecified" , "Triax" , "50.0" , "50.0" , "0.0" , "0.0" , "50.0" , "3.23" , "1.82" , "0.10" , "150.00" ,
 "Triax-N" , "Unspecified" , "Triax" , "50.0" , "50.0" , "0.0" , "0.0" , "50.0" , "3.23" , "0.39" , "0.10" , "1648137.00" ,
 "Triax-N" , "Unspecified" , "Triax" , "50.0" , "50.0" , "0.0" , "0.0" , "50.0" , "3.23" , "0.54" , "0.10" , "165980.00" ,
 "Triax-N" , "Unspecified" , "Triax" , "50.0" , "50.0" , "0.0" , "0.0" , "50.0" , "3.23" , "0.56" , "0.10" , "231826.00" ,
 "Triax-N" , "Unspecified" , "Triax" , "50.0" , "50.0" , "0.0" , "0.0" , "50.0" , "3.23" , "0.38" , "-1.00" , "240528.00" ,
 "Triax-N" , "Unspecified" , "Triax" , "50.0" , "50.0" , "0.0" , "0.0" , "50.0" , "3.23" , "0.73" , "0.10" , "25371.00" ,
 "Triax-N" , "Unspecified" , "Triax" , "50.0" , "50.0" , "0.0" , "0.0" , "50.0" , "3.23" , "-0.04" , "10.00" , "25738868.00" ,
 "Triax-N" , "Unspecified" , "Triax" , "50.0" , "50.0" , "0.0" , "0.0" , "50.0" , "3.23" , "0.71" , "0.10" , "25781.00" ,
 "Triax-N" , "Unspecified" , "Triax" , "50.0" , "50.0" , "0.0" , "0.0" , "50.0" , "3.23" , "-0.04" , "10.00" , "26707000.00" ,
 "Triax-N" , "Unspecified" , "Triax" , "50.0" , "50.0" , "0.0" , "0.0" , "50.0" , "3.23" , "-0.07" , "10.00" , "292181.00" ,
 "Triax-N" , "Unspecified" , "Triax" , "50.0" , "50.0" , "0.0" , "0.0" , "50.0" , "3.23" , "0.72" , "0.10" , "29230.00" ,
 "Triax-N" , "Unspecified" , "Triax" , "50.0" , "50.0" , "0.0" , "0.0" , "50.0" , "3.23" , "-0.07" , "10.00" , "32227.00" ,
 "Triax-N" , "Unspecified" , "Triax" , "50.0" , "50.0" , "0.0" , "0.0" , "50.0" , "3.23" , "-0.06" , "10.00" , "367505.00" ,
 "Triax-N" , "Unspecified" , "Triax" , "50.0" , "50.0" , "0.0" , "0.0" , "50.0" , "3.23" , "0.69" , "0.10" , "37597.00" ,
 "Triax-N" , "Unspecified" , "Triax" , "50.0" , "50.0" , "0.0" , "0.0" , "50.0" , "3.23" , "0.35" , "0.10" , "4005593.00" ,
 "Triax-N" , "Unspecified" , "Triax" , "50.0" , "50.0" , "0.0" , "0.0" , "50.0" , "3.23" , "0.61" , "-1.00" , "5570.00" ,
 "Triax-N" , "Unspecified" , "Triax" , "50.0" , "50.0" , "0.0" , "0.0" , "50.0" , "3.23" , "0.34" , "0.10" , "7825000.00" ,
 "Triax-R" , "Unspecified" , "DN105" , "53.0" , "47.0" , "0.0" , "0.0" , "50.0" , "3.56" , "2.52" , "0.10" , "60.00" ,
 "Triax-R" , "Unspecified" , "DN105" , "53.0" , "47.0" , "0.0" , "0.0" , "50.0" , "3.56" , "1.31" , "0.10" , "6035.00" ,
 "Triax-R" , "Unspecified" , "DN105" , "53.0" , "47.0" , "0.0" , "0.0" , "50.0" , "3.56" , "1.31" , "0.10" , "6967.00" ,
 "Triax-R" , "Unspecified" , "DN105" , "53.0" , "47.0" , "0.0" , "0.0" , "50.0" , "3.56" , "0.82" , "0.10" , "7842000.00" ,
 "Triax-R" , "Unspecified" , "DN105" , "53.0" , "47.0" , "0.0" , "0.0" , "50.0" , "3.56" , "0.93" , "0.10" , "8170168.00" ,
 "Triax-R" , "Unspecified" , "DN105" , "53.0" , "47.0" , "0.0" , "0.0" , "50.0" , "3.56" , "0.90" , "0.10" , "820153.00" ,
 "Triax-R" , "Unspecified" , "DN105" , "53.0" , "47.0" , "0.0" , "0.0" , "50.0" , "3.56" , "2.13" , "0.10" , "925.00" ,
 "Triax-R" , "Unspecified" , "DN105" , "53.0" , "47.0" , "0.0" , "0.0" , "50.0" , "3.56" , "1.00" , "0.10" , "972000.00" ,
 "Triax-W" , "CoRezyn 63-AX-051" , "CDB220 Triax" , "53.0" , "47.0" , "0.0" , "0.0" , "50.0" , "3.43" , "0.91" , "0.10" , "25839.00" ,
 "Triax-W" , "CoRezyn 63-AX-051" , "CDB220 Triax" , "53.0" , "47.0" , "0.0" , "0.0" , "50.0" , "3.43" , "0.90" , "0.10" , "30040.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.44" , "-1.00" , "100000000.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.63" , "2.00" , "100081219.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "1.02" , "0.50" , "100686430.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.08" , "10.00" , "10106247.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.06" , "10.00" , "10188794.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.11" , "10.00" , "10192.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.08" , "10.00" , "103112335.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.08" , "10.00" , "103573682.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.44" , "-1.00" , "10382631.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.68" , "2.00" , "103970.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.59" , "2.00" , "107413026.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.12" , "10.00" , "10886.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "1.36" , "0.50" , "1095381.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.67" , "0.10" , "110539817.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.55" , "-0.50" , "11113718.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "1.60" , "0.50" , "11276771.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.68" , "2.00" , "11347.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "1.19" , "0.50" , "11927857.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.78" , "2.00" , "12319.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.66" , "-1.00" , "124950.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.66" , "-1.00" , "1260397.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.08" , "10.00" , "12635375.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.11" , "10.00" , "12660.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.11" , "10.00" , "1336317.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.07" , "10.00" , "13990000.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "1.16" , "0.10" , "144728.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.45" , "0.10" , "14715704.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.73" , "-0.50" , "151631.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "1.01" , "0.10" , "157502.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "1.19" , "0.50" , "16711593.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.44" , "-1.00" , "17272745.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.63" , "2.00" , "17937.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.12" , "10.00" , "19210.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.58" , "-1.00" , "1981821.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.51" , "-1.00" , "2037672.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.78" , "2.00" , "22071.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.73" , "-0.50" , "2215625.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.90" , "0.10" , "2269945.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.07" , "10.00" , "23110567.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "1.54" , "0.50" , "235881.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "2.06" , "0.50" , "245223.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "1.54" , "0.50" , "2513501.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.40" , "-1.00" , "25924921.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.12" , "10.00" , "2688.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "1.54" , "0.50" , "284150.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "1.49" , "0.10" , "2982.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.55" , "-0.50" , "3089148.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.47" , "-1.00" , "3267903.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.66" , "-1.00" , "337226.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.10" , "10.00" , "337992.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.64" , "-0.50" , "338635.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.63" , "2.00" , "34426.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "1.60" , "0.50" , "3527508.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.11" , "10.00" , "3638153.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "1.36" , "0.50" , "368725.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.10" , "10.00" , "37274.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.10" , "10.00" , "375478.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.68" , "2.00" , "38158.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.63" , "2.00" , "3891657.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.11" , "10.00" , "4021.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.63" , "2.00" , "403736.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "1.36" , "0.50" , "4112276.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "1.36" , "0.50" , "417082.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.64" , "-0.50" , "4237939.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.66" , "-1.00" , "437113.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.68" , "2.00" , "45312.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.64" , "-0.50" , "4554382.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "1.49" , "0.10" , "45845.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.78" , "2.00" , "46085.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "1.82" , "0.50" , "474816.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.11" , "10.00" , "4765.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.47" , "-1.00" , "4850470.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "1.36" , "0.50" , "486856.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.11" , "10.00" , "496974.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.06" , "10.00" , "51028261.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.60" , "0.10" , "5151390.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.10" , "10.00" , "52740.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.73" , "-0.50" , "54401.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.10" , "10.00" , "587407.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.67" , "0.10" , "5902329.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.58" , "-1.00" , "591914.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.90" , "0.10" , "602984.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.51" , "-1.00" , "6141627.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.11" , "10.00" , "6550.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.64" , "-0.50" , "677151.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.75" , "0.10" , "6889310.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.47" , "-1.00" , "6909213.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.10" , "10.00" , "69631.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "1.01" , "0.10" , "702844.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.51" , "-1.00" , "7080727.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.58" , "-1.00" , "754410.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "0.51" , "-1.00" , "7605707.00" ,
 "UNI-(0)2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "100.0" , "0.0" , "0.0" , "0.0" , "6.0" , "0.80" , "-0.10" , "10.00" , "76726.00" ,
