 "Material" , "Resin" , "ReinforcementFiber" , "ZeroDegreeDirectionFiber_pct" , "FortyFiveDegreeDirectionFiber_pct" , "NinetyDegreeDirectionFiber_pct" , "OtherDegreeDirectionFiber_pct" , "GaugeSectionWidth_mm" , "GaugeSectionThickness_mm" , "MaximumStrain_pct" , "LoadCycle_time" ,
 "Biax-CH19-UP2" , "CoRezyn 63-AX-051" , "Knytex D092 (310 gsm)" , "16.0" , "84.0" , "0.0" , "0.0" , "25.0" , "4.60" , "1.21" , "5507.00" ,
 "Biax-CH19-UP2" , "CoRezyn 63-AX-051" , "Knytex D092 (310 gsm)" , "16.0" , "84.0" , "0.0" , "0.0" , "25.0" , "4.60" , "1.43" , "850.00" ,
 "Biax-CH2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "24.0" , "76.0" , "0.0" , "0.0" , "25.0" , "3.78" , "1.34" , "11276.00" ,
 "Biax-CH2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "24.0" , "76.0" , "0.0" , "0.0" , "25.0" , "3.78" , "1.72" , "1342.00" ,
 "Biax-CH2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "24.0" , "76.0" , "0.0" , "0.0" , "25.0" , "3.78" , "0.64" , "1855170.00" ,
 "Biax-CH2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "24.0" , "76.0" , "0.0" , "0.0" , "25.0" , "3.78" , "1.77" , "1917.00" ,
 "Biax-CH2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "24.0" , "76.0" , "0.0" , "0.0" , "25.0" , "3.78" , "1.79" , "2148.00" ,
 "Biax-CH2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "24.0" , "76.0" , "0.0" , "0.0" , "25.0" , "3.78" , "2.20" , "221.00" ,
 "Biax-CH2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "24.0" , "76.0" , "0.0" , "0.0" , "25.0" , "3.78" , "0.97" , "37586.00" ,
 "Biax-CH2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "24.0" , "76.0" , "0.0" , "0.0" , "25.0" , "3.78" , "1.80" , "396.00" ,
 "Biax-CH2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "24.0" , "76.0" , "0.0" , "0.0" , "25.0" , "3.78" , "1.10" , "40073.00" ,
 "Biax-CH2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "24.0" , "76.0" , "0.0" , "0.0" , "25.0" , "3.78" , "1.14" , "54659.00" ,
 "Biax-CH2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "24.0" , "76.0" , "0.0" , "0.0" , "25.0" , "3.78" , "1.23" , "8987.00" ,
 "Biax-CH2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "24.0" , "76.0" , "0.0" , "0.0" , "25.0" , "3.78" , "0.77" , "97564.00" ,
 "Biax-CH2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "24.0" , "76.0" , "0.0" , "0.0" , "25.0" , "3.78" , "1.25" , "9910.00" ,
 "Biax-CH23-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "39.0" , "56.0" , "0.0" , "5.0" , "25.0" , "2.95" , "1.35" , "2311.00" ,
 "Biax-CH23-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "39.0" , "56.0" , "0.0" , "5.0" , "25.0" , "2.95" , "1.29" , "2596.00" ,
 "Biax-CH23-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "39.0" , "56.0" , "0.0" , "5.0" , "25.0" , "2.95" , "1.51" , "331.00" ,
 "Biax-CH23-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "39.0" , "56.0" , "0.0" , "5.0" , "25.0" , "2.95" , "1.24" , "3577.00" ,
 "Biax-CH23-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "39.0" , "56.0" , "0.0" , "5.0" , "25.0" , "2.95" , "1.93" , "403.00" ,
 "Biax-CH23-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "39.0" , "56.0" , "0.0" , "5.0" , "25.0" , "2.95" , "0.79" , "69137.00" ,
 "Biax-CH23-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "39.0" , "56.0" , "0.0" , "5.0" , "25.0" , "2.95" , "1.66" , "77.00" ,
 "Biax-CH23-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "39.0" , "56.0" , "0.0" , "5.0" , "25.0" , "2.95" , "0.76" , "84094.00" ,
 "Biax-CH23-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "39.0" , "56.0" , "0.0" , "5.0" , "25.0" , "2.95" , "0.79" , "98304.00" ,
 "Biax-CH3-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "24.0" , "76.0" , "0.0" , "0.0" , "25.0" , "4.19" , "1.59" , "1166.00" ,
 "Biax-CH3-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "24.0" , "76.0" , "0.0" , "0.0" , "25.0" , "4.19" , "1.35" , "12387.00" ,
 "Biax-CH3-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "24.0" , "76.0" , "0.0" , "0.0" , "25.0" , "4.19" , "1.69" , "1270.00" ,
 "Biax-CH3-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "24.0" , "76.0" , "0.0" , "0.0" , "25.0" , "4.19" , "2.26" , "134.00" ,
 "Biax-CH3-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "24.0" , "76.0" , "0.0" , "0.0" , "25.0" , "4.19" , "1.25" , "14410.00" ,
 "Biax-CH3-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "24.0" , "76.0" , "0.0" , "0.0" , "25.0" , "4.19" , "2.23" , "173.00" ,
 "Biax-CH3-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "24.0" , "76.0" , "0.0" , "0.0" , "25.0" , "4.19" , "2.85" , "174.00" ,
 "Biax-CH3-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "24.0" , "76.0" , "0.0" , "0.0" , "25.0" , "4.19" , "1.04" , "200174.00" ,
 "Biax-CH3-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "24.0" , "76.0" , "0.0" , "0.0" , "25.0" , "4.19" , "0.95" , "282621.00" ,
 "Biax-CH3-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "24.0" , "76.0" , "0.0" , "0.0" , "25.0" , "4.19" , "0.91" , "429020.00" ,
 "Biax-CH3-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "24.0" , "76.0" , "0.0" , "0.0" , "25.0" , "4.19" , "1.82" , "814.00" ,
 "Biax-CH3-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "24.0" , "76.0" , "0.0" , "0.0" , "25.0" , "4.19" , "1.19" , "8478.00" ,
 "Biax-CH6-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "39.0" , "61.0" , "0.0" , "0.0" , "25.0" , "2.26" , "1.06" , "11807.00" ,
 "Biax-CH6-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "39.0" , "61.0" , "0.0" , "0.0" , "25.0" , "2.26" , "1.04" , "13309.00" ,
 "Biax-CH6-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "39.0" , "61.0" , "0.0" , "0.0" , "25.0" , "2.26" , "0.69" , "138170.00" ,
 "Biax-CH6-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "39.0" , "61.0" , "0.0" , "0.0" , "25.0" , "2.26" , "1.60" , "1490.00" ,
 "Biax-CH6-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "39.0" , "61.0" , "0.0" , "0.0" , "25.0" , "2.26" , "1.04" , "15150.00" ,
 "Biax-CH6-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "39.0" , "61.0" , "0.0" , "0.0" , "25.0" , "2.26" , "2.24" , "189.00" ,
 "Biax-CH6-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "39.0" , "61.0" , "0.0" , "0.0" , "25.0" , "2.26" , "1.41" , "2153.00" ,
 "Biax-CH6-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "39.0" , "61.0" , "0.0" , "0.0" , "25.0" , "2.26" , "1.64" , "2224.00" ,
 "Biax-CH6-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "39.0" , "61.0" , "0.0" , "0.0" , "25.0" , "2.26" , "0.67" , "224743.00" ,
 "Biax-CH6-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "39.0" , "61.0" , "0.0" , "0.0" , "25.0" , "2.26" , "2.04" , "246.00" ,
 "Biax-CH6-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "39.0" , "61.0" , "0.0" , "0.0" , "25.0" , "2.26" , "2.11" , "284.00" ,
 "Biax-CH6-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "39.0" , "61.0" , "0.0" , "0.0" , "25.0" , "2.26" , "0.86" , "37335.00" ,
 "Biax-CH6-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "39.0" , "61.0" , "0.0" , "0.0" , "25.0" , "2.26" , "0.59" , "419563.00" ,
 "Biax-CH6-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "39.0" , "61.0" , "0.0" , "0.0" , "25.0" , "2.26" , "1.30" , "4278.00" ,
 "Biax-CH6-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "39.0" , "61.0" , "0.0" , "0.0" , "25.0" , "2.26" , "0.87" , "44634.00" ,
 "Biax-CH6-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "39.0" , "61.0" , "0.0" , "0.0" , "25.0" , "2.26" , "1.81" , "561.00" ,
 "Biax-CH6-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "39.0" , "61.0" , "0.0" , "0.0" , "25.0" , "2.26" , "1.78" , "619.00" ,
 "Biax-CH6-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "39.0" , "61.0" , "0.0" , "0.0" , "25.0" , "2.26" , "1.29" , "6877.00" ,
 "Biax-CH6-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "39.0" , "61.0" , "0.0" , "0.0" , "25.0" , "2.26" , "1.76" , "758.00" ,
 "MD-10D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.47" , "0.72" , "16360.00" ,
 "MD-10D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.47" , "0.60" , "167538.00" ,
 "MD-10D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.47" , "0.53" , "1764883.00" ,
 "MD-10D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.47" , "0.66" , "178266.00" ,
 "MD-10D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.47" , "0.71" , "18193.00" ,
 "MD-10D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.47" , "0.64" , "207957.00" ,
 "MD-10D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.47" , "0.64" , "21780.00" ,
 "MD-20D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.21" , "0.71" , "21427.00" ,
 "MD-20D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.21" , "0.83" , "2244.00" ,
 "MD-20D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.21" , "0.76" , "25475.00" ,
 "MD-20D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.21" , "0.88" , "2779.00" ,
 "MD-20D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.21" , "0.69" , "38475.00" ,
 "MD-20D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.21" , "0.56" , "742154.00" ,
 "MD-20D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.21" , "0.58" , "835986.00" ,
 "MD-20D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.21" , "0.90" , "860.00" ,
 "MD-30D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.11" , "0.71" , "11345.00" ,
 "MD-30D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.11" , "0.74" , "12509.00" ,
 "MD-30D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.11" , "0.56" , "15975.00" ,
 "MD-30D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.11" , "0.50" , "168607.00" ,
 "MD-30D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.11" , "0.37" , "2000000.00" ,
 "MD-30D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.11" , "0.42" , "214208.00" ,
 "MD-30D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.11" , "0.37" , "2525000.00" ,
 "MD-30D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.11" , "0.63" , "25545.00" ,
 "MD-30D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.11" , "0.62" , "42426.00" ,
 "MD-30D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.11" , "0.52" , "84851.00" ,
 "MD-30D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.11" , "0.78" , "9028.00" ,
 "MD-40D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.17" , "0.69" , "27264.00" ,
 "MD-40D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.17" , "0.49" , "275777.00" ,
 "MD-40D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.17" , "0.93" , "3054.00" ,
 "MD-40D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.17" , "0.62" , "34920.00" ,
 "MD-40D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.17" , "0.67" , "36776.00" ,
 "MD-40D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.17" , "0.46" , "631703.00" ,
 "MD-40D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.17" , "0.97" , "6950.00" ,
 "MD-40D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.17" , "0.89" , "7598.00" ,
 "MD-40D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.17" , "0.52" , "857164.00" ,
 "MD-45D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.17" , "0.64" , "10671.00" ,
 "MD-45D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.17" , "0.65" , "12908.00" ,
 "MD-45D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.17" , "0.68" , "15899.00" ,
 "MD-45D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.17" , "0.97" , "1639.00" ,
 "MD-45D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.17" , "0.92" , "1885.00" ,
 "MD-45D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.17" , "0.38" , "2167690.00" ,
 "MD-45D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.17" , "0.99" , "3669.00" ,
 "MD-45D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.17" , "0.41" , "394632.00" ,
 "MD-45D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.17" , "0.42" , "507811.00" ,
 "MD-45D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.17" , "0.43" , "748125.00" ,
 "MD-45D155P2-UP4" , "CoRezyn 75-AQ-010" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.05" , "0.54" , "17395.00" ,
 "MD-45D155P2-UP4" , "CoRezyn 75-AQ-010" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.05" , "0.40" , "179293.00" ,
 "MD-45D155P2-UP4" , "CoRezyn 75-AQ-010" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.05" , "0.42" , "192822.00" ,
 "MD-45D155P2-UP4" , "CoRezyn 75-AQ-010" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.05" , "0.39" , "202047.00" ,
 "MD-45D155P2-UP4" , "CoRezyn 75-AQ-010" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.05" , "0.41" , "422361.00" ,
 "MD-45D155P2-UP4" , "CoRezyn 75-AQ-010" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.05" , "0.57" , "4934.00" ,
 "MD-45D155P2-UP4" , "CoRezyn 75-AQ-010" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.05" , "0.63" , "5740.00" ,
 "MD-45D155P2-UP4" , "CoRezyn 75-AQ-010" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.05" , "0.58" , "6965.00" ,
 "MD-45D155P2-UP4" , "CoRezyn 75-AQ-010" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.05" , "0.37" , "811700.00" ,
 "MD-45D155V-VE" , "Derakane 411C-50" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.00" , "0.64" , "38539.00" ,
 "MD-45D155V-VE" , "Derakane 411C-50" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.00" , "0.40" , "4000000.00" ,
 "MD-45D155V-VE" , "Derakane 411C-50" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.00" , "0.84" , "4581.00" ,
 "MD-45D155V-VE" , "Derakane 411C-50" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.00" , "0.61" , "51501.00" ,
 "MD-45D155V-VE" , "Derakane 411C-50" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.00" , "0.60" , "62968.00" ,
 "MD-45D155V-VE" , "Derakane 411C-50" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.00" , "0.86" , "7247.00" ,
 "MD-45D155V2-VE2" , "Derakane 8084" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.10" , "0.50" , "1233580.00" ,
 "MD-45D155V2-VE2" , "Derakane 8084" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.10" , "0.44" , "1289647.00" ,
 "MD-45D155V2-VE2" , "Derakane 8084" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.10" , "0.53" , "137932.00" ,
 "MD-45D155V2-VE2" , "Derakane 8084" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.10" , "0.49" , "321891.00" ,
 "MD-45D155V2-VE2" , "Derakane 8084" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.10" , "0.51" , "770759.00" ,
 "MD-50D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.23" , "0.53" , "11509.00" ,
 "MD-50D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.23" , "0.48" , "11555.00" ,
 "MD-50D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.23" , "0.37" , "1159160.00" ,
 "MD-50D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.23" , "0.52" , "11608.00" ,
 "MD-50D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.23" , "0.41" , "136803.00" ,
 "MD-50D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.23" , "0.36" , "1855523.00" ,
 "MD-50D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.23" , "0.41" , "72943.00" ,
 "MD-50D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.23" , "0.42" , "96273.00" ,
 "MD-60D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.11" , "0.27" , "160347.00" ,
 "MD-60D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.11" , "0.32" , "17122.00" ,
 "MD-60D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.11" , "0.25" , "1915213.00" ,
 "MD-60D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.11" , "0.27" , "217771.00" ,
 "MD-60D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.11" , "0.36" , "2270.00" ,
 "MD-60D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.11" , "0.31" , "23872.00" ,
 "MD-60D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.11" , "0.32" , "35211.00" ,
 "MD-60D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.11" , "0.25" , "369336.00" ,
 "MD-60D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.11" , "0.37" , "3715.00" ,
 "MD-60D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.11" , "0.38" , "4716.00" ,
 "MD-70D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.17" , "0.19" , "1045443.00" ,
 "MD-70D155-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "0.0" , "0.0" , "0.0" , "100.0" , "25.0" , "3.17" , "0.26" , "10888.00" ,
